0, 0, 0, 125.0, 2.0, 3.0, 0, 0.0
1, 0, 1, 125.0, 2.0, 3.0, 0, 0.0
2, 0, 2, 125.0, 2.0, 3.0, 0, 0.0
3, 0, 3, 125.0, 2.0, 3.0, 0, 0.0
4, 0, 4, 125.0, 2.0, 3.0, 0, 0.0
5, 0, 5, 125.0, 2.0, 3.0, 0, 0.0
6, 0, 6, 125.0, 2.0, 3.0, 0, 0.0
7, 0, 7, 125.0, 2.0, 3.0, 0, 0.0
8, 0, 8, 125.0, 2.0, 3.0, 0, 0.0
9, 0, 9, 125.0, 2.0, 3.0, 0, 0.0
10, 0, 10, 125.0, 2.0, 3.0, 0, 0.0
11, 0, 11, 125.0, 2.0, 3.0, 0, 0.0
12, 0, 12, 125.0, 2.0, 3.0, 0, 0.0
13, 0, 13, 125.0, 2.0, 3.0, 0, 0.0
14, 0, 14, 125.0, 2.0, 3.0, 0, 0.0
15, 0, 15, 125.0, 2.0, 3.0, 0, 0.0
16, 0, 16, 125.0, 2.0, 3.0, 0, 0.0
17, 0, 17, 125.0, 2.0, 3.0, 0, 0.0
18, 0, 18, 125.0, 2.0, 3.0, 0, 0.0
19, 0, 19, 125.0, 2.0, 3.0, 0, 0.0
20, 0, 20, 125.0, 2.0, 3.0, 0, 0.0
21, 0, 21, 125.0, 2.0, 3.0, 0, 0.0
22, 0, 22, 125.0, 2.0, 3.0, 0, 0.0
23, 0, 23, 125.0, 2.0, 3.0, 0, 0.0
24, 0, 24, 125.0, 2.0, 3.0, 0, 0.0
25, 0, 25, 125.0, 2.0, 3.0, 0, 0.0
26, 0, 26, 125.0, 2.0, 3.0, 0, 0.0
27, 0, 27, 125.0, 2.0, 3.0, 0, 0.0
28, 0, 28, 125.0, 2.0, 3.0, 0, 0.0
29, 0, 29, 125.0, 2.0, 3.0, 0, 0.0
30, 0, 30, 125.0, 2.0, 3.0, 0, 0.0
31, 0, 31, 125.0, 2.0, 3.0, 0, 0.0
32, 0, 32, 125.0, 2.0, 3.0, 0, 0.0
33, 0, 33, 125.0, 2.0, 3.0, 0, 0.0
34, 0, 34, 125.0, 2.0, 3.0, 0, 0.0
35, 0, 35, 125.0, 2.0, 3.0, 0, 0.0
36, 0, 36, 125.0, 2.0, 3.0, 0, 0.0
37, 0, 37, 125.0, 2.0, 3.0, 0, 0.0
38, 0, 38, 125.0, 2.0, 3.0, 0, 0.0
39, 0, 39, 125.0, 2.0, 3.0, 0, 0.0
40, 0, 40, 125.0, 2.0, 3.0, 0, 0.0
41, 0, 41, 125.0, 2.0, 3.0, 0, 0.0
42, 0, 42, 125.0, 2.0, 3.0, 0, 0.0
43, 0, 43, 125.0, 2.0, 3.0, 0, 0.0
44, 0, 44, 125.0, 2.0, 3.0, 0, 0.0
45, 0, 45, 125.0, 2.0, 3.0, 0, 0.0
46, 0, 46, 125.0, 2.0, 3.0, 0, 0.0
47, 0, 47, 125.0, 2.0, 3.0, 0, 0.0
48, 0, 48, 125.0, 2.0, 3.0, 0, 0.0
49, 0, 49, 125.0, 2.0, 3.0, 0, 0.0
50, 0, 50, 125.0, 2.0, 3.0, 0, 0.0
51, 0, 51, 125.0, 2.0, 3.0, 0, 0.0
52, 0, 52, 125.0, 2.0, 3.0, 0, 0.0
53, 0, 53, 125.0, 2.0, 3.0, 0, 0.0
54, 0, 54, 125.0, 2.0, 3.0, 0, 0.0
55, 0, 55, 125.0, 2.0, 3.0, 0, 0.0
56, 0, 56, 125.0, 2.0, 3.0, 0, 0.0
57, 0, 57, 125.0, 2.0, 3.0, 0, 0.0
58, 0, 58, 125.0, 2.0, 3.0, 0, 0.0
59, 0, 59, 125.0, 2.0, 3.0, 0, 0.0
60, 0, 60, 125.0, 2.0, 3.0, 0, 0.0
61, 0, 61, 125.0, 2.0, 3.0, 0, 0.0
62, 0, 62, 125.0, 2.0, 3.0, 0, 0.0
63, 0, 63, 125.0, 2.0, 3.0, 0, 0.0
64, 1, 0, 125.0, 2.0, 3.0, 0, 0.0
65, 1, 1, 125.0, 2.0, 3.0, 0, 0.0
66, 1, 2, 125.0, 2.0, 3.0, 0, 0.0
67, 1, 3, 125.0, 2.0, 3.0, 0, 0.0
68, 1, 4, 125.0, 2.0, 3.0, 0, 0.0
69, 1, 5, 125.0, 2.0, 3.0, 0, 0.0
70, 1, 6, 125.0, 2.0, 3.0, 0, 0.0
71, 1, 7, 125.0, 2.0, 3.0, 0, 0.0
72, 1, 8, 125.0, 2.0, 3.0, 0, 0.0
73, 1, 9, 125.0, 2.0, 3.0, 0, 0.0
74, 1, 10, 125.0, 2.0, 3.0, 0, 0.0
75, 1, 11, 125.0, 2.0, 3.0, 0, 0.0
76, 1, 12, 125.0, 2.0, 3.0, 0, 0.0
77, 1, 13, 125.0, 2.0, 3.0, 0, 0.0
78, 1, 14, 125.0, 2.0, 3.0, 0, 0.0
79, 1, 15, 125.0, 2.0, 3.0, 0, 0.0
80, 1, 16, 125.0, 2.0, 3.0, 0, 0.0
81, 1, 17, 125.0, 2.0, 3.0, 0, 0.0
82, 1, 18, 125.0, 2.0, 3.0, 0, 0.0
83, 1, 19, 125.0, 2.0, 3.0, 0, 0.0
84, 1, 20, 125.0, 2.0, 3.0, 0, 0.0
85, 1, 21, 125.0, 2.0, 3.0, 0, 0.0
86, 1, 22, 125.0, 2.0, 3.0, 0, 0.0
87, 1, 23, 125.0, 2.0, 3.0, 0, 0.0
88, 1, 24, 125.0, 2.0, 3.0, 0, 0.0
89, 1, 25, 125.0, 2.0, 3.0, 0, 0.0
90, 1, 26, 125.0, 2.0, 3.0, 0, 0.0
91, 1, 27, 125.0, 2.0, 3.0, 0, 0.0
92, 1, 28, 125.0, 2.0, 3.0, 0, 0.0
93, 1, 29, 125.0, 2.0, 3.0, 0, 0.0
94, 1, 30, 125.0, 2.0, 3.0, 0, 0.0
95, 1, 31, 125.0, 2.0, 3.0, 0, 0.0
96, 1, 32, 125.0, 2.0, 3.0, 0, 0.0
97, 1, 33, 125.0, 2.0, 3.0, 0, 0.0
98, 1, 34, 125.0, 2.0, 3.0, 0, 0.0
99, 1, 35, 125.0, 2.0, 3.0, 0, 0.0
100, 1, 36, 125.0, 2.0, 3.0, 0, 0.0
101, 1, 37, 125.0, 2.0, 3.0, 0, 0.0
102, 1, 38, 125.0, 2.0, 3.0, 0, 0.0
103, 1, 39, 125.0, 2.0, 3.0, 0, 0.0
104, 1, 40, 125.0, 2.0, 3.0, 0, 0.0
105, 1, 41, 125.0, 2.0, 3.0, 0, 0.0
106, 1, 42, 125.0, 2.0, 3.0, 0, 0.0
107, 1, 43, 125.0, 2.0, 3.0, 0, 0.0
108, 1, 44, 125.0, 2.0, 3.0, 0, 0.0
109, 1, 45, 125.0, 2.0, 3.0, 0, 0.0
110, 1, 46, 125.0, 2.0, 3.0, 0, 0.0
111, 1, 47, 125.0, 2.0, 3.0, 0, 0.0
112, 1, 48, 125.0, 2.0, 3.0, 0, 0.0
113, 1, 49, 125.0, 2.0, 3.0, 0, 0.0
114, 1, 50, 125.0, 2.0, 3.0, 0, 0.0
115, 1, 51, 125.0, 2.0, 3.0, 0, 0.0
116, 1, 52, 125.0, 2.0, 3.0, 0, 0.0
117, 1, 53, 125.0, 2.0, 3.0, 0, 0.0
118, 1, 54, 125.0, 2.0, 3.0, 0, 0.0
119, 1, 55, 125.0, 2.0, 3.0, 0, 0.0
120, 1, 56, 125.0, 2.0, 3.0, 0, 0.0
121, 1, 57, 125.0, 2.0, 3.0, 0, 0.0
122, 1, 58, 125.0, 2.0, 3.0, 0, 0.0
123, 1, 59, 125.0, 2.0, 3.0, 0, 0.0
124, 1, 60, 125.0, 2.0, 3.0, 0, 0.0
125, 1, 61, 125.0, 2.0, 3.0, 0, 0.0
126, 1, 62, 125.0, 2.0, 3.0, 0, 0.0
127, 1, 63, 125.0, 2.0, 3.0, 0, 0.0
128, 2, 0, 125.0, 2.0, 3.0, 0, 0.0
129, 2, 1, 125.0, 2.0, 3.0, 0, 0.0
130, 2, 2, 125.0, 2.0, 3.0, 0, 0.0
131, 2, 3, 125.0, 2.0, 3.0, 0, 0.0
132, 2, 4, 125.0, 2.0, 3.0, 0, 0.0
133, 2, 5, 125.0, 2.0, 3.0, 0, 0.0
134, 2, 6, 125.0, 2.0, 3.0, 0, 0.0
135, 2, 7, 125.0, 2.0, 3.0, 0, 0.0
136, 2, 8, 125.0, 2.0, 3.0, 0, 0.0
137, 2, 9, 125.0, 2.0, 3.0, 0, 0.0
138, 2, 10, 125.0, 2.0, 3.0, 0, 0.0
139, 2, 11, 125.0, 2.0, 3.0, 0, 0.0
140, 2, 12, 125.0, 2.0, 3.0, 0, 0.0
141, 2, 13, 125.0, 2.0, 3.0, 0, 0.0
142, 2, 14, 125.0, 2.0, 3.0, 0, 0.0
143, 2, 15, 125.0, 2.0, 3.0, 0, 0.0
144, 2, 16, 125.0, 2.0, 3.0, 0, 0.0
145, 2, 17, 125.0, 2.0, 3.0, 0, 0.0
146, 2, 18, 125.0, 2.0, 3.0, 0, 0.0
147, 2, 19, 125.0, 2.0, 3.0, 0, 0.0
148, 2, 20, 125.0, 2.0, 3.0, 0, 0.0
149, 2, 21, 125.0, 2.0, 3.0, 0, 0.0
150, 2, 22, 125.0, 2.0, 3.0, 0, 0.0
